ts_utc,version,symbol,pattern,direction,decision,blocked_by,close,atr,adx_h1,ker,spread_points,spread_atr_frac,ema_fast_h1,ema_slow_h1,regime,session_hour_utc
2026-07-29T22:41:03.548870+00:00,v0.3.0,GBPUSD_SB,ENGULFING,BUY,BLOCKED,spread_too_wide,1.33681,8.679405929728855e-05,24.64624893348777,0.27659574468087117,8,0.9217,1.3314543409765742,1.330714330956078,BULL,22
2026-07-30T15:39:04.311016+00:00,v0.3.0,GBPUSD_SB,ENGULFING,SELL,OPEN,,1.34501,0.0003063553322779509,41.01800088322513,0.42268041237109627,8,0.2611,1.3365718373712832,1.3338661210499823,BULL,15
2026-07-30T15:42:01.247248+00:00,v0.3.0,GBPUSD_SB,ENGULFING,BUY,BLOCKED,position_already_open,1.34539,0.00030382385748671905,41.01800088322513,0.7115384615385046,8,0.2633,1.3365718373712832,1.3338661210499823,BULL,15
2026-07-30T15:51:01.957678+00:00,v0.3.0,GBPUSD_SB,SWEEP,SELL,OPEN,,1.34591,0.0002746010309520618,41.01800088322513,0.5846153846153505,8,0.2913,1.3365718373712832,1.3338661210499823,BULL,15
2026-07-30T15:52:02.580048+00:00,v0.3.0,GBPUSD_SB,ENGULFING,BUY,BLOCKED,position_already_open,1.3461,0.00027712952870786713,41.01800088322513,0.5680000000000028,8,0.2887,1.3365718373712832,1.3338661210499823,BULL,15
2026-07-30T15:58:01.379491+00:00,v0.3.0,GBPUSD_SB,ENGULFING,SELL,OPEN,,1.34593,0.00027414502080596524,41.01800088322513,0.06474820143894316,8,0.2918,1.3365718373712832,1.3338661210499823,BULL,15
2026-07-30T16:05:00.848422+00:00,v0.3.0,GBPUSD_SB,SWEEP,SELL,OPEN,,1.34647,0.00027566111769108666,42.876834775924735,0.4558823529412149,8,0.2902,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:08:02.845976+00:00,v0.3.0,GBPUSD_SB,FAKEY,SELL,BLOCKED,position_already_open,1.34627,0.0002867665727426148,42.876834775924735,0.23611111111109825,8,0.279,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:10:04.382678+00:00,v0.3.0,GBPUSD_SB,FAKEY,BUY,BLOCKED,position_already_open,1.3465,0.00027869158567210637,42.876834775924735,0.41935483870965895,8,0.2871,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:19:04.952820+00:00,v0.3.0,GBPUSD_SB,SWEEP,SELL,OPEN,,1.34676,0.0002742613041952192,42.876834775924735,0.2637362637362932,8,0.2917,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:20:00.518921+00:00,v0.3.0,GBPUSD_SB,ENGULFING,BUY,BLOCKED,position_already_open,1.3468200000000001,0.0002703854967765224,42.876834775924735,0.19277108433740903,8,0.2959,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:31:02.304790+00:00,v0.3.0,GBPUSD_SB,ENGULFING,BUY,BLOCKED,position_already_open,1.3467500000000001,0.00022372055303355974,42.876834775924735,0.0952380952379316,8,0.3576,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:32:02.979829+00:00,v0.3.0,GBPUSD_SB,ENGULFING,SELL,BLOCKED,position_already_open,1.34654,0.00022559765637640585,42.876834775924735,0.30097087378619847,8,0.3546,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:33:03.624349+00:00,v0.3.0,GBPUSD_SB,ENGULFING,BUY,BLOCKED,position_already_open,1.34691,0.0002451978237757062,42.876834775924735,0.24786324786332897,8,0.3263,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:37:01.193708+00:00,v0.3.0,GBPUSD_SB,ENGULFING,BUY,BLOCKED,position_already_open,1.34687,0.0002453408747390849,42.876834775924735,0.3333333333333333,8,0.3261,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:38:01.809404+00:00,v0.3.0,GBPUSD_SB,SWEEP,SELL,BLOCKED,position_already_open,1.34676,0.00024638795518630856,42.876834775924735,0.17037037037031189,8,0.3247,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:40:03.102345+00:00,v0.3.0,GBPUSD_SB,ENGULFING,SELL,BLOCKED,position_already_open,1.34672,0.00023377328783819374,42.876834775924735,0.08270676691715013,8,0.3422,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:49:03.680265+00:00,v0.3.0,GBPUSD_SB,ENGULFING,BUY,BLOCKED,position_already_open,1.3461,0.00020454025118786572,42.876834775924735,0.853658536584996,8,0.3911,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:50:04.294190+00:00,v0.3.0,GBPUSD_SB,ENGULFING,SELL,BLOCKED,position_already_open,1.34602,0.00020064451898158195,42.876834775924735,0.853658536584996,8,0.3987,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T16:55:02.392864+00:00,v0.3.0,GBPUSD_SB,SWEEP,BUY,OPEN,,1.34583,0.00017917572543437403,42.876834775924735,0.6097560975599453,8,0.4465,1.3374554719073515,1.334336079704994,BULL,16
2026-07-30T17:05:03.584605+00:00,v0.3.0,GBPUSD_SB,ENGULFING,SELL,OPEN,,1.3462100000000001,0.0001895836973140809,44.7199960283784,0.3584905660377596,8,0.422,1.3383082841066514,1.334809562625285,BULL,17
